Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
0.5	0	1	internal://	InInterests	0	0	0	0
0.5	0	1	internal://	OutInterests	0	0	0	0
0.5	0	1	internal://	InData	0	0	0	0
0.5	0	1	internal://	OutData	0	0	0	0
0.5	0	1	internal://	InNacks	0	0	0	0
0.5	0	1	internal://	OutNacks	0	0	0	0
0.5	0	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	0	1	internal://	InTimedOutInterests	0	0	0	0
0.5	0	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	0	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	0	257	internal://	InInterests	0	0	0	0
0.5	0	257	internal://	OutInterests	0	0	0	0
0.5	0	257	internal://	InData	0	0	0	0
0.5	0	257	internal://	OutData	0	0	0	0
0.5	0	257	internal://	InNacks	0	0	0	0
0.5	0	257	internal://	OutNacks	0	0	0	0
0.5	0	257	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	0	257	internal://	InTimedOutInterests	0	0	0	0
0.5	0	257	internal://	OutSatisfiedInterests	0	0	0	0
0.5	0	257	internal://	OutTimedOutInterests	0	0	0	0
0.5	0	-1	all	SatisfiedInterests	3.2	0	2	0
0.5	0	-1	all	TimedOutInterests	0	0	0	0
0.5	1	1	internal://	InInterests	0	0	0	0
0.5	1	1	internal://	OutInterests	0	0	0	0
0.5	1	1	internal://	InData	0	0	0	0
0.5	1	1	internal://	OutData	0	0	0	0
0.5	1	1	internal://	InNacks	0	0	0	0
0.5	1	1	internal://	OutNacks	0	0	0	0
0.5	1	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	1	1	internal://	InTimedOutInterests	0	0	0	0
0.5	1	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	1	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	1	257	internal://	InInterests	0	0	0	0
0.5	1	257	internal://	OutInterests	0	0	0	0
0.5	1	257	internal://	InData	0	0	0	0
0.5	1	257	internal://	OutData	0	0	0	0
0.5	1	257	internal://	InNacks	0	0	0	0
0.5	1	257	internal://	OutNacks	0	0	0	0
0.5	1	257	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	1	257	internal://	InTimedOutInterests	0	0	0	0
0.5	1	257	internal://	OutSatisfiedInterests	0	0	0	0
0.5	1	257	internal://	OutTimedOutInterests	0	0	0	0
0.5	1	-1	all	SatisfiedInterests	3.2	0	2	0
0.5	1	-1	all	TimedOutInterests	0	0	0	0
0.5	2	1	internal://	InInterests	0	0	0	0
0.5	2	1	internal://	OutInterests	0	0	0	0
0.5	2	1	internal://	InData	0	0	0	0
0.5	2	1	internal://	OutData	0	0	0	0
0.5	2	1	internal://	InNacks	0	0	0	0
0.5	2	1	internal://	OutNacks	0	0	0	0
0.5	2	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	2	1	internal://	InTimedOutInterests	0	0	0	0
0.5	2	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	2	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	2	257	internal://	InInterests	0	0	0	0
0.5	2	257	internal://	OutInterests	0	0	0	0
0.5	2	257	internal://	InData	0	0	0	0
0.5	2	257	internal://	OutData	0	0	0	0
0.5	2	257	internal://	InNacks	0	0	0	0
0.5	2	257	internal://	OutNacks	0	0	0	0
0.5	2	257	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	2	257	internal://	InTimedOutInterests	0	0	0	0
0.5	2	257	internal://	OutSatisfiedInterests	0	0	0	0
0.5	2	257	internal://	OutTimedOutInterests	0	0	0	0
0.5	2	-1	all	SatisfiedInterests	3.2	0	2	0
0.5	2	-1	all	TimedOutInterests	0	0	0	0
0.5	3	1	internal://	InInterests	0	0	0	0
0.5	3	1	internal://	OutInterests	0	0	0	0
0.5	3	1	internal://	InData	0	0	0	0
0.5	3	1	internal://	OutData	0	0	0	0
0.5	3	1	internal://	InNacks	0	0	0	0
0.5	3	1	internal://	OutNacks	0	0	0	0
0.5	3	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	3	1	internal://	InTimedOutInterests	0	0	0	0
0.5	3	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	3	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	3	257	internal://	InInterests	0	0	0	0
0.5	3	257	internal://	OutInterests	0	0	0	0
0.5	3	257	internal://	InData	0	0	0	0
0.5	3	257	internal://	OutData	0	0	0	0
0.5	3	257	internal://	InNacks	0	0	0	0
0.5	3	257	internal://	OutNacks	0	0	0	0
0.5	3	257	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	3	257	internal://	InTimedOutInterests	0	0	0	0
0.5	3	257	internal://	OutSatisfiedInterests	0	0	0	0
0.5	3	257	internal://	OutTimedOutInterests	0	0	0	0
0.5	3	-1	all	SatisfiedInterests	3.2	0	2	0
0.5	3	-1	all	TimedOutInterests	0	0	0	0
0.5	4	1	internal://	InInterests	0	0	0	0
0.5	4	1	internal://	OutInterests	0	0	0	0
0.5	4	1	internal://	InData	0	0	0	0
0.5	4	1	internal://	OutData	0	0	0	0
0.5	4	1	internal://	InNacks	0	0	0	0
0.5	4	1	internal://	OutNacks	0	0	0	0
0.5	4	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	4	1	internal://	InTimedOutInterests	0	0	0	0
0.5	4	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	4	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	4	257	internal://	InInterests	0	0	0	0
0.5	4	257	internal://	OutInterests	0	0	0	0
0.5	4	257	internal://	InData	0	0	0	0
0.5	4	257	internal://	OutData	0	0	0	0
0.5	4	257	internal://	InNacks	0	0	0	0
0.5	4	257	internal://	OutNacks	0	0	0	0
0.5	4	257	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	4	257	internal://	InTimedOutInterests	0	0	0	0
0.5	4	257	internal://	OutSatisfiedInterests	0	0	0	0
0.5	4	257	internal://	OutTimedOutInterests	0	0	0	0
0.5	4	-1	all	SatisfiedInterests	3.2	0	2	0
0.5	4	-1	all	TimedOutInterests	0	0	0	0
0.5	5	1	internal://	InInterests	0	0	0	0
0.5	5	1	internal://	OutInterests	0	0	0	0
0.5	5	1	internal://	InData	0	0	0	0
0.5	5	1	internal://	OutData	0	0	0	0
0.5	5	1	internal://	InNacks	0	0	0	0
0.5	5	1	internal://	OutNacks	0	0	0	0
0.5	5	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	5	1	internal://	InTimedOutInterests	0	0	0	0
0.5	5	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	5	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	5	257	internal://	InInterests	0	0	0	0
0.5	5	257	internal://	OutInterests	0	0	0	0
0.5	5	257	internal://	InData	0	0	0	0
0.5	5	257	internal://	OutData	0	0	0	0
0.5	5	257	internal://	InNacks	0	0	0	0
0.5	5	257	internal://	OutNacks	0	0	0	0
0.5	5	257	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	5	257	internal://	InTimedOutInterests	0	0	0	0
0.5	5	257	internal://	OutSatisfiedInterests	0	0	0	0
0.5	5	257	internal://	OutTimedOutInterests	0	0	0	0
0.5	5	-1	all	SatisfiedInterests	3.2	0	2	0
0.5	5	-1	all	TimedOutInterests	0	0	0	0
0.5	6	1	internal://	InInterests	0	0	0	0
0.5	6	1	internal://	OutInterests	0	0	0	0
0.5	6	1	internal://	InData	0	0	0	0
0.5	6	1	internal://	OutData	0	0	0	0
0.5	6	1	internal://	InNacks	0	0	0	0
0.5	6	1	internal://	OutNacks	0	0	0	0
0.5	6	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	6	1	internal://	InTimedOutInterests	0	0	0	0
0.5	6	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	6	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	6	257	internal://	InInterests	0	0	0	0
0.5	6	257	internal://	OutInterests	0	0	0	0
0.5	6	257	internal://	InData	0	0	0	0
0.5	6	257	internal://	OutData	0	0	0	0
0.5	6	257	internal://	InNacks	0	0	0	0
0.5	6	257	internal://	OutNacks	0	0	0	0
0.5	6	257	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	6	257	internal://	InTimedOutInterests	0	0	0	0
0.5	6	257	internal://	OutSatisfiedInterests	0	0	0	0
0.5	6	257	internal://	OutTimedOutInterests	0	0	0	0
0.5	6	-1	all	SatisfiedInterests	3.2	0	2	0
0.5	6	-1	all	TimedOutInterests	0	0	0	0
0.5	7	1	internal://	InInterests	0	0	0	0
0.5	7	1	internal://	OutInterests	0	0	0	0
0.5	7	1	internal://	InData	0	0	0	0
0.5	7	1	internal://	OutData	0	0	0	0
0.5	7	1	internal://	InNacks	0	0	0	0
0.5	7	1	internal://	OutNacks	0	0	0	0
0.5	7	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	7	1	internal://	InTimedOutInterests	0	0	0	0
0.5	7	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	7	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	7	257	internal://	InInterests	0	0	0	0
0.5	7	257	internal://	OutInterests	0	0	0	0
0.5	7	257	internal://	InData	0	0	0	0
0.5	7	257	internal://	OutData	0	0	0	0
0.5	7	257	internal://	InNacks	0	0	0	0
0.5	7	257	internal://	OutNacks	0	0	0	0
0.5	7	257	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	7	257	internal://	InTimedOutInterests	0	0	0	0
0.5	7	257	internal://	OutSatisfiedInterests	0	0	0	0
0.5	7	257	internal://	OutTimedOutInterests	0	0	0	0
0.5	7	-1	all	SatisfiedInterests	3.2	0	2	0
0.5	7	-1	all	TimedOutInterests	0	0	0	0
1	0	1	internal://	InInterests	0	0	0	0
1	0	1	internal://	OutInterests	0	0	0	0
1	0	1	internal://	InData	0	0	0	0
1	0	1	internal://	OutData	0	0	0	0
1	0	1	internal://	InNacks	0	0	0	0
1	0	1	internal://	OutNacks	0	0	0	0
1	0	1	internal://	InSatisfiedInterests	0	0	0	0
1	0	1	internal://	InTimedOutInterests	0	0	0	0
1	0	1	internal://	OutSatisfiedInterests	0.64	0	0	0
1	0	1	internal://	OutTimedOutInterests	0	0	0	0
1	0	257	internal://	InInterests	0	0	0	0
1	0	257	internal://	OutInterests	0	0	0	0
1	0	257	internal://	InData	0	0	0	0
1	0	257	internal://	OutData	0	0	0	0
1	0	257	internal://	InNacks	0	0	0	0
1	0	257	internal://	OutNacks	0	0	0	0
1	0	257	internal://	InSatisfiedInterests	0.64	0	0	0
1	0	257	internal://	InTimedOutInterests	0	0	0	0
1	0	257	internal://	OutSatisfiedInterests	0	0	0	0
1	0	257	internal://	OutTimedOutInterests	0	0	0	0
1	0	-1	all	SatisfiedInterests	0.64	0	0	0
1	0	-1	all	TimedOutInterests	0	0	0	0
1	1	1	internal://	InInterests	0	0	0	0
1	1	1	internal://	OutInterests	0	0	0	0
1	1	1	internal://	InData	0	0	0	0
1	1	1	internal://	OutData	0	0	0	0
1	1	1	internal://	InNacks	0	0	0	0
1	1	1	internal://	OutNacks	0	0	0	0
1	1	1	internal://	InSatisfiedInterests	0	0	0	0
1	1	1	internal://	InTimedOutInterests	0	0	0	0
1	1	1	internal://	OutSatisfiedInterests	0.64	0	0	0
1	1	1	internal://	OutTimedOutInterests	0	0	0	0
1	1	257	internal://	InInterests	0	0	0	0
1	1	257	internal://	OutInterests	0	0	0	0
1	1	257	internal://	InData	0	0	0	0
1	1	257	internal://	OutData	0	0	0	0
1	1	257	internal://	InNacks	0	0	0	0
1	1	257	internal://	OutNacks	0	0	0	0
1	1	257	internal://	InSatisfiedInterests	0.64	0	0	0
1	1	257	internal://	InTimedOutInterests	0	0	0	0
1	1	257	internal://	OutSatisfiedInterests	0	0	0	0
1	1	257	internal://	OutTimedOutInterests	0	0	0	0
1	1	-1	all	SatisfiedInterests	0.64	0	0	0
1	1	-1	all	TimedOutInterests	0	0	0	0
1	2	1	internal://	InInterests	0	0	0	0
1	2	1	internal://	OutInterests	0	0	0	0
1	2	1	internal://	InData	0	0	0	0
1	2	1	internal://	OutData	0	0	0	0
1	2	1	internal://	InNacks	0	0	0	0
1	2	1	internal://	OutNacks	0	0	0	0
1	2	1	internal://	InSatisfiedInterests	0	0	0	0
1	2	1	internal://	InTimedOutInterests	0	0	0	0
1	2	1	internal://	OutSatisfiedInterests	0.64	0	0	0
1	2	1	internal://	OutTimedOutInterests	0	0	0	0
1	2	257	internal://	InInterests	0	0	0	0
1	2	257	internal://	OutInterests	0	0	0	0
1	2	257	internal://	InData	0	0	0	0
1	2	257	internal://	OutData	0	0	0	0
1	2	257	internal://	InNacks	0	0	0	0
1	2	257	internal://	OutNacks	0	0	0	0
1	2	257	internal://	InSatisfiedInterests	0.64	0	0	0
1	2	257	internal://	InTimedOutInterests	0	0	0	0
1	2	257	internal://	OutSatisfiedInterests	0	0	0	0
1	2	257	internal://	OutTimedOutInterests	0	0	0	0
1	2	-1	all	SatisfiedInterests	0.64	0	0	0
1	2	-1	all	TimedOutInterests	0	0	0	0
1	3	1	internal://	InInterests	0	0	0	0
1	3	1	internal://	OutInterests	0	0	0	0
1	3	1	internal://	InData	0	0	0	0
1	3	1	internal://	OutData	0	0	0	0
1	3	1	internal://	InNacks	0	0	0	0
1	3	1	internal://	OutNacks	0	0	0	0
1	3	1	internal://	InSatisfiedInterests	0	0	0	0
1	3	1	internal://	InTimedOutInterests	0	0	0	0
1	3	1	internal://	OutSatisfiedInterests	0.64	0	0	0
1	3	1	internal://	OutTimedOutInterests	0	0	0	0
1	3	257	internal://	InInterests	0	0	0	0
1	3	257	internal://	OutInterests	0	0	0	0
1	3	257	internal://	InData	0	0	0	0
1	3	257	internal://	OutData	0	0	0	0
1	3	257	internal://	InNacks	0	0	0	0
1	3	257	internal://	OutNacks	0	0	0	0
1	3	257	internal://	InSatisfiedInterests	0.64	0	0	0
1	3	257	internal://	InTimedOutInterests	0	0	0	0
1	3	257	internal://	OutSatisfiedInterests	0	0	0	0
1	3	257	internal://	OutTimedOutInterests	0	0	0	0
1	3	-1	all	SatisfiedInterests	0.64	0	0	0
1	3	-1	all	TimedOutInterests	0	0	0	0
1	4	1	internal://	InInterests	0	0	0	0
1	4	1	internal://	OutInterests	0	0	0	0
1	4	1	internal://	InData	0	0	0	0
1	4	1	internal://	OutData	0	0	0	0
1	4	1	internal://	InNacks	0	0	0	0
1	4	1	internal://	OutNacks	0	0	0	0
1	4	1	internal://	InSatisfiedInterests	0	0	0	0
1	4	1	internal://	InTimedOutInterests	0	0	0	0
1	4	1	internal://	OutSatisfiedInterests	0.64	0	0	0
1	4	1	internal://	OutTimedOutInterests	0	0	0	0
1	4	257	internal://	InInterests	0	0	0	0
1	4	257	internal://	OutInterests	0	0	0	0
1	4	257	internal://	InData	0	0	0	0
1	4	257	internal://	OutData	0	0	0	0
1	4	257	internal://	InNacks	0	0	0	0
1	4	257	internal://	OutNacks	0	0	0	0
1	4	257	internal://	InSatisfiedInterests	0.64	0	0	0
1	4	257	internal://	InTimedOutInterests	0	0	0	0
1	4	257	internal://	OutSatisfiedInterests	0	0	0	0
1	4	257	internal://	OutTimedOutInterests	0	0	0	0
1	4	-1	all	SatisfiedInterests	0.64	0	0	0
1	4	-1	all	TimedOutInterests	0	0	0	0
1	5	1	internal://	InInterests	0	0	0	0
1	5	1	internal://	OutInterests	0	0	0	0
1	5	1	internal://	InData	0	0	0	0
1	5	1	internal://	OutData	0	0	0	0
1	5	1	internal://	InNacks	0	0	0	0
1	5	1	internal://	OutNacks	0	0	0	0
1	5	1	internal://	InSatisfiedInterests	0	0	0	0
1	5	1	internal://	InTimedOutInterests	0	0	0	0
1	5	1	internal://	OutSatisfiedInterests	0.64	0	0	0
1	5	1	internal://	OutTimedOutInterests	0	0	0	0
1	5	257	internal://	InInterests	0	0	0	0
1	5	257	internal://	OutInterests	0	0	0	0
1	5	257	internal://	InData	0	0	0	0
1	5	257	internal://	OutData	0	0	0	0
1	5	257	internal://	InNacks	0	0	0	0
1	5	257	internal://	OutNacks	0	0	0	0
1	5	257	internal://	InSatisfiedInterests	0.64	0	0	0
1	5	257	internal://	InTimedOutInterests	0	0	0	0
1	5	257	internal://	OutSatisfiedInterests	0	0	0	0
1	5	257	internal://	OutTimedOutInterests	0	0	0	0
1	5	-1	all	SatisfiedInterests	0.64	0	0	0
1	5	-1	all	TimedOutInterests	0	0	0	0
1	6	1	internal://	InInterests	0	0	0	0
1	6	1	internal://	OutInterests	0	0	0	0
1	6	1	internal://	InData	0	0	0	0
1	6	1	internal://	OutData	0	0	0	0
1	6	1	internal://	InNacks	0	0	0	0
1	6	1	internal://	OutNacks	0	0	0	0
1	6	1	internal://	InSatisfiedInterests	0	0	0	0
1	6	1	internal://	InTimedOutInterests	0	0	0	0
1	6	1	internal://	OutSatisfiedInterests	0.64	0	0	0
1	6	1	internal://	OutTimedOutInterests	0	0	0	0
1	6	257	internal://	InInterests	0	0	0	0
1	6	257	internal://	OutInterests	0	0	0	0
1	6	257	internal://	InData	0	0	0	0
1	6	257	internal://	OutData	0	0	0	0
1	6	257	internal://	InNacks	0	0	0	0
1	6	257	internal://	OutNacks	0	0	0	0
1	6	257	internal://	InSatisfiedInterests	0.64	0	0	0
1	6	257	internal://	InTimedOutInterests	0	0	0	0
1	6	257	internal://	OutSatisfiedInterests	0	0	0	0
1	6	257	internal://	OutTimedOutInterests	0	0	0	0
1	6	-1	all	SatisfiedInterests	0.64	0	0	0
1	6	-1	all	TimedOutInterests	0	0	0	0
1	7	1	internal://	InInterests	0	0	0	0
1	7	1	internal://	OutInterests	0	0	0	0
1	7	1	internal://	InData	0	0	0	0
1	7	1	internal://	OutData	0	0	0	0
1	7	1	internal://	InNacks	0	0	0	0
1	7	1	internal://	OutNacks	0	0	0	0
1	7	1	internal://	InSatisfiedInterests	0	0	0	0
1	7	1	internal://	InTimedOutInterests	0	0	0	0
1	7	1	internal://	OutSatisfiedInterests	0.64	0	0	0
1	7	1	internal://	OutTimedOutInterests	0	0	0	0
1	7	257	internal://	InInterests	0	0	0	0
1	7	257	internal://	OutInterests	0	0	0	0
1	7	257	internal://	InData	0	0	0	0
1	7	257	internal://	OutData	0	0	0	0
1	7	257	internal://	InNacks	0	0	0	0
1	7	257	internal://	OutNacks	0	0	0	0
1	7	257	internal://	InSatisfiedInterests	0.64	0	0	0
1	7	257	internal://	InTimedOutInterests	0	0	0	0
1	7	257	internal://	OutSatisfiedInterests	0	0	0	0
1	7	257	internal://	OutTimedOutInterests	0	0	0	0
1	7	-1	all	SatisfiedInterests	0.64	0	0	0
1	7	-1	all	TimedOutInterests	0	0	0	0
1.5	0	1	internal://	InInterests	0	0	0	0
1.5	0	1	internal://	OutInterests	0	0	0	0
1.5	0	1	internal://	InData	0	0	0	0
1.5	0	1	internal://	OutData	0	0	0	0
1.5	0	1	internal://	InNacks	0	0	0	0
1.5	0	1	internal://	OutNacks	0	0	0	0
1.5	0	1	internal://	InSatisfiedInterests	0	0	0	0
1.5	0	1	internal://	InTimedOutInterests	0	0	0	0
1.5	0	1	internal://	OutSatisfiedInterests	0.128	0	0	0
1.5	0	1	internal://	OutTimedOutInterests	0	0	0	0
1.5	0	257	internal://	InInterests	0	0	0	0
1.5	0	257	internal://	OutInterests	0	0	0	0
1.5	0	257	internal://	InData	0	0	0	0
1.5	0	257	internal://	OutData	0	0	0	0
1.5	0	257	internal://	InNacks	0	0	0	0
1.5	0	257	internal://	OutNacks	0	0	0	0
1.5	0	257	internal://	InSatisfiedInterests	0.128	0	0	0
1.5	0	257	internal://	InTimedOutInterests	0	0	0	0
1.5	0	257	internal://	OutSatisfiedInterests	0	0	0	0
1.5	0	257	internal://	OutTimedOutInterests	0	0	0	0
1.5	0	-1	all	SatisfiedInterests	0.128	0	0	0
1.5	0	-1	all	TimedOutInterests	0	0	0	0
1.5	1	1	internal://	InInterests	0	0	0	0
1.5	1	1	internal://	OutInterests	0	0	0	0
1.5	1	1	internal://	InData	0	0	0	0
1.5	1	1	internal://	OutData	0	0	0	0
1.5	1	1	internal://	InNacks	0	0	0	0
1.5	1	1	internal://	OutNacks	0	0	0	0
1.5	1	1	internal://	InSatisfiedInterests	0	0	0	0
1.5	1	1	internal://	InTimedOutInterests	0	0	0	0
1.5	1	1	internal://	OutSatisfiedInterests	0.128	0	0	0
1.5	1	1	internal://	OutTimedOutInterests	0	0	0	0
1.5	1	257	internal://	InInterests	0	0	0	0
1.5	1	257	internal://	OutInterests	0	0	0	0
1.5	1	257	internal://	InData	0	0	0	0
1.5	1	257	internal://	OutData	0	0	0	0
1.5	1	257	internal://	InNacks	0	0	0	0
1.5	1	257	internal://	OutNacks	0	0	0	0
1.5	1	257	internal://	InSatisfiedInterests	0.128	0	0	0
1.5	1	257	internal://	InTimedOutInterests	0	0	0	0
1.5	1	257	internal://	OutSatisfiedInterests	0	0	0	0
1.5	1	257	internal://	OutTimedOutInterests	0	0	0	0
1.5	1	-1	all	SatisfiedInterests	0.128	0	0	0
1.5	1	-1	all	TimedOutInterests	0	0	0	0
1.5	2	1	internal://	InInterests	0	0	0	0
1.5	2	1	internal://	OutInterests	0	0	0	0
1.5	2	1	internal://	InData	0	0	0	0
1.5	2	1	internal://	OutData	0	0	0	0
1.5	2	1	internal://	InNacks	0	0	0	0
1.5	2	1	internal://	OutNacks	0	0	0	0
1.5	2	1	internal://	InSatisfiedInterests	0	0	0	0
1.5	2	1	internal://	InTimedOutInterests	0	0	0	0
1.5	2	1	internal://	OutSatisfiedInterests	0.128	0	0	0
1.5	2	1	internal://	OutTimedOutInterests	0	0	0	0
1.5	2	257	internal://	InInterests	0	0	0	0
1.5	2	257	internal://	OutInterests	0	0	0	0
1.5	2	257	internal://	InData	0	0	0	0
1.5	2	257	internal://	OutData	0	0	0	0
1.5	2	257	internal://	InNacks	0	0	0	0
1.5	2	257	internal://	OutNacks	0	0	0	0
1.5	2	257	internal://	InSatisfiedInterests	0.128	0	0	0
1.5	2	257	internal://	InTimedOutInterests	0	0	0	0
1.5	2	257	internal://	OutSatisfiedInterests	0	0	0	0
1.5	2	257	internal://	OutTimedOutInterests	0	0	0	0
1.5	2	-1	all	SatisfiedInterests	0.128	0	0	0
1.5	2	-1	all	TimedOutInterests	0	0	0	0
1.5	3	1	internal://	InInterests	0	0	0	0
1.5	3	1	internal://	OutInterests	0	0	0	0
1.5	3	1	internal://	InData	0	0	0	0
1.5	3	1	internal://	OutData	0	0	0	0
1.5	3	1	internal://	InNacks	0	0	0	0
1.5	3	1	internal://	OutNacks	0	0	0	0
1.5	3	1	internal://	InSatisfiedInterests	0	0	0	0
1.5	3	1	internal://	InTimedOutInterests	0	0	0	0
1.5	3	1	internal://	OutSatisfiedInterests	0.128	0	0	0
1.5	3	1	internal://	OutTimedOutInterests	0	0	0	0
1.5	3	257	internal://	InInterests	0	0	0	0
1.5	3	257	internal://	OutInterests	0	0	0	0
1.5	3	257	internal://	InData	0	0	0	0
1.5	3	257	internal://	OutData	0	0	0	0
1.5	3	257	internal://	InNacks	0	0	0	0
1.5	3	257	internal://	OutNacks	0	0	0	0
1.5	3	257	internal://	InSatisfiedInterests	0.128	0	0	0
1.5	3	257	internal://	InTimedOutInterests	0	0	0	0
1.5	3	257	internal://	OutSatisfiedInterests	0	0	0	0
1.5	3	257	internal://	OutTimedOutInterests	0	0	0	0
1.5	3	-1	all	SatisfiedInterests	0.128	0	0	0
1.5	3	-1	all	TimedOutInterests	0	0	0	0
1.5	4	1	internal://	InInterests	0	0	0	0
1.5	4	1	internal://	OutInterests	0	0	0	0
1.5	4	1	internal://	InData	0	0	0	0
1.5	4	1	internal://	OutData	0	0	0	0
1.5	4	1	internal://	InNacks	0	0	0	0
1.5	4	1	internal://	OutNacks	0	0	0	0
1.5	4	1	internal://	InSatisfiedInterests	0	0	0	0
1.5	4	1	internal://	InTimedOutInterests	0	0	0	0
1.5	4	1	internal://	OutSatisfiedInterests	0.128	0	0	0
1.5	4	1	internal://	OutTimedOutInterests	0	0	0	0
1.5	4	257	internal://	InInterests	0	0	0	0
1.5	4	257	internal://	OutInterests	0	0	0	0
1.5	4	257	internal://	InData	0	0	0	0
1.5	4	257	internal://	OutData	0	0	0	0
1.5	4	257	internal://	InNacks	0	0	0	0
1.5	4	257	internal://	OutNacks	0	0	0	0
1.5	4	257	internal://	InSatisfiedInterests	0.128	0	0	0
1.5	4	257	internal://	InTimedOutInterests	0	0	0	0
1.5	4	257	internal://	OutSatisfiedInterests	0	0	0	0
1.5	4	257	internal://	OutTimedOutInterests	0	0	0	0
1.5	4	-1	all	SatisfiedInterests	0.128	0	0	0
1.5	4	-1	all	TimedOutInterests	0	0	0	0
1.5	5	1	internal://	InInterests	0	0	0	0
1.5	5	1	internal://	OutInterests	0	0	0	0
1.5	5	1	internal://	InData	0	0	0	0
1.5	5	1	internal://	OutData	0	0	0	0
1.5	5	1	internal://	InNacks	0	0	0	0
1.5	5	1	internal://	OutNacks	0	0	0	0
1.5	5	1	internal://	InSatisfiedInterests	0	0	0	0
1.5	5	1	internal://	InTimedOutInterests	0	0	0	0
1.5	5	1	internal://	OutSatisfiedInterests	0.128	0	0	0
1.5	5	1	internal://	OutTimedOutInterests	0	0	0	0
1.5	5	257	internal://	InInterests	0	0	0	0
1.5	5	257	internal://	OutInterests	0	0	0	0
1.5	5	257	internal://	InData	0	0	0	0
1.5	5	257	internal://	OutData	0	0	0	0
1.5	5	257	internal://	InNacks	0	0	0	0
1.5	5	257	internal://	OutNacks	0	0	0	0
1.5	5	257	internal://	InSatisfiedInterests	0.128	0	0	0
1.5	5	257	internal://	InTimedOutInterests	0	0	0	0
1.5	5	257	internal://	OutSatisfiedInterests	0	0	0	0
1.5	5	257	internal://	OutTimedOutInterests	0	0	0	0
1.5	5	-1	all	SatisfiedInterests	0.128	0	0	0
1.5	5	-1	all	TimedOutInterests	0	0	0	0
1.5	6	1	internal://	InInterests	0	0	0	0
1.5	6	1	internal://	OutInterests	0	0	0	0
1.5	6	1	internal://	InData	0	0	0	0
1.5	6	1	internal://	OutData	0	0	0	0
1.5	6	1	internal://	InNacks	0	0	0	0
1.5	6	1	internal://	OutNacks	0	0	0	0
1.5	6	1	internal://	InSatisfiedInterests	0	0	0	0
1.5	6	1	internal://	InTimedOutInterests	0	0	0	0
1.5	6	1	internal://	OutSatisfiedInterests	0.128	0	0	0
1.5	6	1	internal://	OutTimedOutInterests	0	0	0	0
1.5	6	257	internal://	InInterests	0	0	0	0
1.5	6	257	internal://	OutInterests	0	0	0	0
1.5	6	257	internal://	InData	0	0	0	0
1.5	6	257	internal://	OutData	0	0	0	0
1.5	6	257	internal://	InNacks	0	0	0	0
1.5	6	257	internal://	OutNacks	0	0	0	0
1.5	6	257	internal://	InSatisfiedInterests	0.128	0	0	0
1.5	6	257	internal://	InTimedOutInterests	0	0	0	0
1.5	6	257	internal://	OutSatisfiedInterests	0	0	0	0
1.5	6	257	internal://	OutTimedOutInterests	0	0	0	0
1.5	6	-1	all	SatisfiedInterests	0.128	0	0	0
1.5	6	-1	all	TimedOutInterests	0	0	0	0
1.5	7	1	internal://	InInterests	0	0	0	0
1.5	7	1	internal://	OutInterests	0	0	0	0
1.5	7	1	internal://	InData	0	0	0	0
1.5	7	1	internal://	OutData	0	0	0	0
1.5	7	1	internal://	InNacks	0	0	0	0
1.5	7	1	internal://	OutNacks	0	0	0	0
1.5	7	1	internal://	InSatisfiedInterests	0	0	0	0
1.5	7	1	internal://	InTimedOutInterests	0	0	0	0
1.5	7	1	internal://	OutSatisfiedInterests	0.128	0	0	0
1.5	7	1	internal://	OutTimedOutInterests	0	0	0	0
